41;68;126;136
38;38;38;38
220;237;241;234
72;208;95;211
179;41;52;265
187;271;281;12
131;57;89;69
172;55;231;210
278;278;278;278
201;298;253;298
47;47;47;47
181;223;108;39
238;238;238;238
18;260;260;138
240;106;19;169
272;17;280;136
255;35;38;12
205;205;205;205
25;263;143;143
277;149;182;100
157;94;132;94
215;238;265;193
177;68;174;174
19;239;296;40
236;163;169;18
175;175;175;175
111;111;111;111
222;207;199;87
87;40;190;219
60;157;151;181
212;296;296;184
274;10;27;274
296;296;296;296
133;133;133;133
255;135;275;96
41;186;74;74
300;248;248;227
239;193;131;36
190;190;190;190
36;36;36;36
120;70;116;131
88;163;210;202
90;90;90;90
126;147;202;109
176;176;176;176
75;295;13;220
12;12;12;12
183;194;24;183
200;106;102;154
203;284;156;99
225;60;53;31
67;53;28;75
95;43;246;31
113;15;10;48
291;285;150;285
121;121;121;121
134;15;221;134
249;97;215;190
190;190;190;190
283;283;220;250
71;216;230;17
137;240;113;106
97;97;97;97
175;121;105;78
238;88;80;156
185;102;165;76
83;52;83;296
162;150;162;145
221;239;274;185
141;147;113;114
59;247;261;92
8;263;276;263
156;156;283;59
140;224;146;224
123;142;142;127
48;48;48;48
292;198;123;36
138;138;138;138
99;268;131;7
150;14;129;282
259;234;70;289
14;74;122;80
253;63;291;260
145;48;268;131
201;201;201;201
193;93;284;127
196;257;240;67
225;225;225;225
136;134;11;11
137;137;137;137
59;180;227;213
158;255;99;240
239;230;264;217
199;86;251;41
17;243;130;281
83;135;11;269
165;165;165;165
282;69;156;262
46;113;175;67
218;218;218;218
199;199;199;199
250;50;189;189
125;130;111;31
137;56;292;90
300;300;300;300
210;292;178;107
26;26;26;26
28;282;147;56
6;17;78;232
201;201;201;201
102;224;73;277
204;204;204;204
144;84;202;160
71;39;185;133
130;100;100;160
15;38;252;208
114;64;143;46
180;218;102;232
214;92;270;89
213;186;153;292
88;88;88;88
192;158;57;67
154;221;214;137
261;148;148;203
228;138;241;35
296;296;296;296
164;226;151;187
32;16;36;167
103;291;192;222
211;257;173;16
149;174;269;110
119;23;116;214
207;172;274;226
37;248;223;189
269;100;204;218
39;241;129;196
189;165;31;189
162;162;162;162
214;133;40;32
246;21;11;70
277;227;64;89
191;191;191;191
144;284;216;48
231;67;269;285
43;43;43;43
183;157;10;239
86;132;102;16
251;222;90;29
293;146;210;293
78;147;168;182
255;255;255;255
53;17;78;90
137;180;115;164
33;204;84;84
196;153;212;53
293;132;64;32
199;229;229;176
165;280;262;280
223;56;48;44
252;252;252;252
234;286;169;258
128;38;123;167
257;257;257;257
10;28;57;10
130;144;213;281
141;169;56;37
296;296;296;296
276;179;26;286
44;127;227;200
248;32;233;153
166;20;251;216
197;197;197;197
247;161;276;199
254;44;160;44
120;120;118;190
44;192;236;21
181;23;60;163
217;88;202;242
72;72;72;72
151;286;105;151
190;66;289;222
254;143;167;153
185;89;109;286
41;274;204;204
249;292;217;27
288;162;162;226
191;213;133;188
209;70;159;14
221;286;281;286
225;239;115;165
269;156;79;156
263;258;41;176
191;191;191;191
192;16;16;252
240;223;133;159
293;242;236;125
23;68;23;147
7;112;29;112
245;121;221;100
223;26;9;86
220;230;12;200
207;17;116;299
83;83;83;83
241;241;241;241
241;241;241;241
116;64;170;233
108;108;108;108
54;232;190;131
111;251;146;15
110;46;250;50
243;125;238;40
221;201;114;274
190;157;194;218
100;123;256;208
6;119;6;171
210;147;151;49
64;168;67;274
15;57;43;58
230;204;173;72
42;42;42;42
190;210;133;72
111;73;220;220
83;192;30;258
135;223;38;25
76;99;47;192
162;255;177;203
93;207;146;96
115;52;52;164
75;75;75;75
144;144;144;144
135;12;45;53
221;86;245;86
275;249;241;206
162;162;162;162
90;20;107;44
93;37;182;71
238;255;231;118
199;84;265;265
59;220;155;32
8;233;233;212
240;228;19;17
249;76;206;133
285;248;39;39
81;254;221;131
258;234;42;13
206;206;206;206
97;176;265;176
170;38;133;68
119;119;119;119
145;145;145;145
278;259;270;151
44;44;44;44
258;258;258;258
240;240;240;240
52;100;200;116
199;242;239;8
193;193;193;193
250;222;206;196
163;6;183;60
158;199;278;69
262;108;12;108
42;143;221;34
181;122;194;234
195;194;247;115
108;195;221;94
104;210;73;175
102;264;25;300
16;18;39;207
291;32;113;205
129;120;290;86
131;131;131;131
187;218;51;241
167;167;62;278
281;168;64;197
179;179;17;162
288;269;167;280
148;44;256;44
37;174;107;64
76;277;50;197
232;265;92;167
61;226;184;245
296;199;106;199
276;70;70;125
138;96;85;135
153;179;28;112
281;271;259;106
286;107;284;284
61;14;61;103
119;119;119;119
248;187;264;106
154;188;9;130
242;193;103;226
145;63;126;218
291;24;254;285
201;239;8;194
268;30;173;177
200;200;146;76
237;189;185;237
173;285;213;173
125;203;203;70
83;234;234;268
8;197;286;187
124;229;123;175
172;96;179;96
69;274;297;96
127;127;127;127
216;216;216;216
289;267;289;136
62;66;70;205
236;29;133;253
297;18;256;110
139;139;139;139
102;291;297;207
244;283;214;212
294;294;294;294
216;263;258;122
263;213;155;190
77;77;77;77
139;36;139;5
269;135;288;127
177;177;177;177
56;171;56;74
28;291;25;24
177;272;15;162
110;196;141;102
287;10;245;96
195;195;195;195
105;286;125;226
254;164;300;204
278;200;186;200
82;176;154;17
173;238;273;25
15;15;15;15
58;38;58;278
111;111;111;111
150;76;134;43
134;139;69;240
28;28;28;28
240;50;81;84
266;266;14;75
186;252;198;252
7;146;16;7
215;268;101;8
26;260;17;11
97;164;43;96
225;110;165;55
224;203;181;240
52;199;283;199
239;299;30;118
239;146;229;29
211;118;287;30
214;190;252;201
36;151;151;247
295;292;201;35
252;182;71;209
203;202;262;262
29;209;131;253
165;251;34;211
291;100;70;191
159;172;7;192
48;238;277;77
228;249;249;214
58;182;196;58
281;281;281;281
130;130;130;130
170;282;88;267
253;253;253;253
211;158;204;155
288;288;288;288
27;80;74;149
237;229;207;30
117;117;117;117
208;70;281;208
146;146;146;146
272;234;119;148
27;117;34;128
28;86;290;261
71;39;71;112
115;246;102;102
229;229;229;229
146;146;146;146
95;95;95;95
6;6;6;6
122;92;132;192
188;89;249;107
199;238;47;260
21;111;111;227
30;205;175;10
115;253;240;164
78;31;85;140
180;21;73;125
63;63;63;63
90;189;189;55
154;154;154;154
191;41;123;283
131;7;128;102
231;204;108;280
247;207;44;283
90;68;9;213
129;230;223;127
48;269;126;31
145;204;215;251
272;283;165;88
47;31;14;6
115;104;256;191
256;218;248;210
284;180;278;221
90;153;144;54
189;260;155;33
240;162;90;30
99;9;9;24
87;129;55;125
136;273;292;220
85;59;115;115
272;204;246;241
275;275;275;275
282;282;282;282
133;133;133;133
145;201;60;249
21;68;79;68
264;167;168;156
250;105;250;271
26;224;26;223
101;24;40;179
138;283;73;56
80;80;80;80
8;231;8;62
181;142;225;229
202;300;99;73
51;11;11;112
270;56;57;88
113;248;178;289
146;130;150;130
183;180;126;296
292;66;66;219
136;136;201;208
158;96;108;108
219;266;35;35
199;71;258;250
74;173;290;61
70;70;70;70
123;123;123;123
147;277;117;114
143;115;254;48
230;38;52;265
61;61;61;61
132;138;264;17
258;258;258;258
225;154;142;154
67;83;289;107
27;31;278;278
88;260;100;166
103;103;103;103
174;28;72;69
107;31;6;258
297;254;66;132
213;175;180;288
122;178;168;9
186;121;49;229
167;186;106;15
182;182;278;139
201;194;201;16
100;90;74;12
153;195;258;95
173;73;48;269
78;34;26;242
216;78;71;228
73;289;286;35
6;6;6;6
249;31;172;224
161;165;98;166
211;211;211;211
212;289;252;73
69;43;111;212
105;221;159;159
133;128;225;183
116;283;198;253
180;206;131;55
172;82;180;205
42;83;145;64
276;258;227;234
47;29;153;99
243;288;146;288
105;19;144;36
233;30;233;205
40;287;8;139
69;246;168;246
88;88;88;88
66;75;115;271
94;53;16;134
261;283;61;46
91;91;91;91
190;237;274;266
261;250;262;262
180;180;180;180
9;263;275;136
285;289;130;189
185;80;257;67
158;158;101;104
99;184;179;153
143;141;179;63
259;224;289;280
112;112;203;251
183;142;12;74
38;38;38;38
119;67;246;117
132;258;221;189
226;80;168;261
87;129;27;154
263;263;263;263
156;171;239;239
231;18;276;158
29;193;128;50
93;93;93;93
224;224;224;224
95;19;119;251
188;188;188;188
167;154;195;171
228;83;19;228
217;217;217;217
124;124;124;124
107;254;95;95
215;215;215;215
119;67;30;135
141;170;262;56
9;292;266;252
63;241;186;38
88;255;124;25
39;85;50;38
22;42;299;20
265;100;288;158
250;114;88;41
171;171;171;171
237;237;183;238
247;135;270;216
103;103;103;103
214;269;161;154
193;224;74;163
134;134;134;134
50;241;96;215
178;45;158;45
72;72;72;72
160;298;23;173
246;33;262;246
298;134;27;128
202;215;135;246
271;271;271;271
121;270;287;27
223;279;142;80
69;103;101;114
23;286;160;171
164;64;251;164
150;77;227;107
226;27;180;206
157;268;157;233
113;271;77;285
183;62;184;90
69;38;169;101
261;282;283;223
41;6;200;100
43;125;82;15
139;253;267;64
171;171;171;171
39;148;39;260
64;28;177;28
276;78;230;78
146;39;47;133
78;192;295;268
68;68;64;188
240;240;240;240
17;28;271;8
70;74;20;185
35;261;131;107
158;285;26;153
183;205;106;225
52;161;172;194
198;198;198;198
200;22;146;300
191;89;295;41
94;279;283;22
243;188;116;83
173;226;226;86
244;246;207;244
45;191;236;84
161;239;239;169
239;239;239;239
286;23;242;292
28;28;28;28
180;204;210;107
105;105;105;105
195;259;33;115
31;258;91;194
272;272;272;272
36;36;36;36
254;251;66;244
88;88;88;88
124;96;252;32
199;48;48;162
256;92;20;84
73;85;251;248
216;269;262;62
170;48;251;293
247;39;217;39
283;283;189;139
213;237;158;279
107;254;131;290
102;232;236;244
102;55;299;55
252;252;252;252
21;178;178;183
82;268;139;143
90;230;159;197
73;17;178;260
213;213;213;213
136;136;297;111
111;113;212;55
268;166;220;229
64;6;197;272
185;90;58;165
241;241;241;241
288;23;252;70
42;42;42;42
205;135;29;151
211;85;61;243
149;297;149;56
70;162;78;192
218;52;184;293
211;164;39;263
241;168;120;25
119;280;136;39
238;74;170;165
251;251;251;251
206;150;130;26
234;12;126;105
283;158;283;131
265;268;201;186
47;158;172;158
201;247;170;5
24;152;148;24
44;117;274;266
21;251;97;97
259;54;225;209
298;298;298;298
9;47;178;243
206;284;151;256
241;105;131;203
184;126;280;280
235;235;235;235
91;261;171;38
111;214;190;35
231;287;185;86
246;215;70;192
130;42;110;110
267;267;267;267
207;207;172;264
9;196;244;153
275;275;275;275
245;113;79;127
206;206;285;8
220;220;220;220
194;194;194;194
22;130;203;204
300;117;84;20
249;223;166;121
288;288;288;288
31;119;279;92
61;95;153;267
107;37;166;188
178;258;34;56
194;33;28;175
237;93;86;135
164;189;271;220
160;160;160;160
265;267;290;121
250;186;186;137
142;298;26;70
176;120;265;245
28;28;210;260
146;133;295;84
7;293;241;193
207;207;207;207
219;201;202;28
255;29;194;159
224;224;224;224
116;202;42;42
226;171;244;197
139;139;139;139
287;287;287;287
209;16;259;34
78;78;78;78
99;84;184;16
61;61;61;61
248;77;245;173
158;56;14;158
262;293;165;269
150;104;23;80
222;222;222;222
156;291;265;284
69;100;236;145
222;222;222;222
275;119;118;59
231;95;54;16
198;198;198;198
36;48;124;124
238;246;104;9
66;40;215;168
78;231;253;78
148;219;213;292
64;51;145;251
170;52;52;102
174;174;174;174
62;293;77;228
104;104;104;104
146;45;36;272
164;210;242;286
122;122;122;122
100;287;202;97
207;210;132;253
149;248;140;298
215;215;152;164
212;257;105;235
89;29;181;77
33;167;272;272
141;129;213;248
31;235;115;262
26;26;26;26
97;242;196;289
286;281;18;227
154;274;203;216
173;285;107;9
15;179;264;153
130;171;239;256
250;67;33;188
80;90;184;92
288;80;255;16
196;127;243;257
179;179;179;179
92;225;169;225
179;50;173;172
209;114;116;114
52;103;275;58
194;205;224;205
75;75;75;75
125;199;87;82
288;24;52;75
130;257;106;59
236;62;159;229
31;31;31;31
50;50;50;50
191;191;285;191
87;219;86;251
197;171;225;166
216;227;276;186
224;275;294;230
234;23;252;75
87;33;289;42
85;85;85;85
108;108;108;108
11;140;217;140
98;293;98;226
32;24;82;99
71;176;221;187
204;18;256;182
210;172;218;31
266;266;266;266
145;145;145;145
57;174;174;297
230;278;227;67
176;62;209;222
176;14;222;142
101;96;169;196
22;105;288;18
140;280;196;140
116;198;239;224
293;151;151;119
268;109;73;254
222;281;164;148
300;289;68;122
202;6;23;87
95;117;116;299
152;68;167;86
54;92;263;98
7;173;191;196
135;292;135;266
231;175;51;292
253;253;253;253
134;235;21;235
75;75;75;75
266;210;294;190
98;97;65;265
24;60;114;60
32;163;297;163
133;133;133;133
279;9;214;190
102;280;280;201
171;231;178;276
90;32;90;291
5;45;28;92
44;69;145;155
201;201;201;201
165;165;165;165
256;146;110;174
227;227;227;227
121;51;217;232
67;180;37;86
188;179;126;283
90;150;177;177
135;173;192;98
230;101;84;155
251;104;175;52
86;107;90;175
200;133;54;54
89;247;291;251
156;220;218;245
273;197;95;39
38;38;38;38
68;54;173;132
100;123;299;281
283;283;283;283
270;149;31;278
169;81;49;60
260;49;295;295
172;172;172;172
119;119;41;279
30;90;120;106
279;243;254;155
47;47;40;144
218;249;218;289
179;179;179;179
120;120;120;120
232;78;86;134
189;299;291;44
120;207;246;173
104;104;161;209
261;121;263;195
185;291;185;74
263;115;78;298
140;176;36;217
175;73;68;57
29;29;233;111
190;93;212;88
203;279;203;105
298;72;223;198
197;148;291;119
233;233;112;288
101;201;201;47
294;294;294;294
69;69;69;69
285;18;127;60
164;241;62;176
255;255;255;255
160;215;290;230
148;48;124;10
143;91;91;67
295;215;242;38
198;167;44;39
19;19;19;19
267;260;30;108
185;28;120;26
100;133;131;159
246;78;53;256
201;201;201;201
238;128;200;263
162;29;59;193
164;222;274;141
160;160;160;160
225;225;225;225
149;48;113;113
151;212;273;287
19;158;24;81
170;137;52;52
179;14;23;70
165;141;215;147
181;51;210;118
21;175;231;277
31;121;192;253
145;252;69;28
194;87;140;208
70;163;86;243
103;200;74;135
75;253;200;272
197;197;255;77
173;183;161;212
13;13;13;13
85;85;85;85
142;142;142;142
107;107;59;51
182;283;29;224
124;124;124;124
194;194;194;194
164;164;164;164
227;25;295;62
202;175;88;214
280;131;131;37
120;90;90;215
255;281;86;123
118;120;74;74
31;36;154;49
59;132;81;59
99;99;99;99
295;63;145;196
240;46;236;133
8;34;226;8
79;18;211;240
283;238;194;283
19;154;53;147
103;174;5;170
276;74;174;179
61;61;61;61
130;130;130;130
153;153;153;153
73;186;64;199
143;143;119;232
44;171;170;44
116;272;13;247
136;198;269;269
183;292;247;16
95;241;103;103
79;292;198;159
47;125;264;77
173;173;173;173
254;172;77;272
187;137;243;299
141;141;141;141
134;134;134;134
67;67;67;67
287;184;226;95
78;21;63;269
125;230;230;279
167;46;177;79
116;116;116;116
42;42;42;42
222;249;72;200
279;47;67;137
187;187;229;96
80;267;12;81
219;12;88;12
159;250;150;150
204;204;204;204
255;200;255;278
143;143;143;143
125;192;186;110
272;21;21;205
141;205;240;180
129;237;161;210
153;185;209;210
63;126;31;86
299;299;299;299
10;150;191;280
266;24;19;24
260;260;249;59
160;280;24;89
139;258;158;229
130;130;130;130
162;268;80;196
266;266;266;266
112;187;183;141
179;179;179;179
62;62;62;62
137;41;19;122
235;116;95;116
207;185;55;101
159;112;50;26
98;282;282;170
286;290;35;299
33;33;33;33
114;127;29;157
238;228;174;184
92;145;108;256
142;142;142;142
94;8;230;89
290;285;159;289
40;88;20;161
150;257;299;284
166;135;277;277
13;236;236;245
9;224;182;262
252;253;43;277
202;131;131;82
93;163;64;107
248;138;121;36
255;86;184;269
279;279;279;279
47;74;164;145
11;11;11;11
129;16;177;24
201;139;147;103
107;184;103;115
199;253;224;150
232;253;72;137
52;52;52;52
151;226;207;258
69;5;70;28
216;284;170;152
38;76;117;76
152;170;291;112
55;238;41;194
80;138;85;98
239;239;239;239
147;147;147;147
240;240;240;240
226;139;64;251
44;73;44;235
164;236;269;142
18;18;18;18
160;160;160;160
35;290;72;20
140;246;140;277
17;17;17;17
119;15;15;66
72;231;161;72
260;101;284;247
30;190;123;186
263;268;16;153
56;160;241;56
109;15;223;15
181;69;66;8
193;179;67;255
156;148;156;190
173;173;173;173
78;78;78;78
124;124;124;124
298;298;298;298
227;282;32;262
101;44;287;222
30;272;272;263
279;279;267;245
276;276;276;276
267;163;180;180
152;150;152;15
164;161;93;267
35;35;35;35
233;285;15;47
147;147;147;147
52;13;252;141
146;285;246;273
225;231;161;242
234;92;152;92
49;115;239;278
298;290;88;67
132;122;110;261
14;69;14;39
141;161;251;237
87;90;298;42
80;114;241;54
140;44;140;144
220;153;191;160
212;13;9;45
287;206;206;239
75;148;298;31
292;292;292;292
218;244;118;93
173;173;173;173
43;43;43;43
101;11;214;129
160;160;160;160
10;129;51;54
220;220;220;220
109;288;257;198
196;82;276;294
139;11;41;220
234;260;231;235
159;121;98;299
92;98;92;191
119;161;125;125
282;48;48;167
32;77;78;84
282;282;278;39
134;142;58;147
223;257;180;194
23;222;222;43
187;134;113;113
186;248;96;28
47;277;284;152
229;150;43;13
184;180;164;30
137;137;137;137
13;177;111;196
74;74;74;74
16;104;20;109
44;44;44;44
247;154;32;247
82;83;271;271
31;300;155;86
212;159;285;73
277;277;277;277
151;213;220;151
116;16;235;104
237;237;237;237
235;165;94;20
194;194;194;194
160;137;133;294
162;150;172;119
111;111;111;111
245;14;92;40
156;194;210;81
9;142;116;86
123;255;203;124
169;169;132;213
227;227;227;227
97;245;272;241
184;118;161;88
200;200;200;200
156;257;213;202
119;208;85;241
141;33;75;198
189;189;189;189
8;8;8;8
136;193;21;99
203;129;44;120
287;47;187;187
227;155;200;188
298;203;219;158
43;105;213;56
153;232;115;5
52;186;281;121
59;99;67;121
253;172;181;103
115;115;115;115
125;53;125;161
250;73;72;42
45;248;47;171
229;229;229;229
123;63;177;287
186;186;161;220
142;249;102;230
107;190;36;190
111;230;52;187
60;221;103;197
153;41;156;136
164;66;95;52
226;68;70;157
257;227;289;258
91;7;238;159
264;147;147;135
87;187;152;25
189;189;189;189
275;275;275;275
166;166;166;166
215;148;252;255
72;187;38;157
228;288;283;146
24;233;266;249
31;31;31;31
204;32;122;216
90;273;84;273
15;15;15;15
41;47;241;228
80;94;12;95
156;242;15;156
6;6;6;6
200;200;200;200
86;86;86;86
261;261;261;261
110;188;38;213
261;50;249;227
154;7;115;151
149;217;149;262
105;153;247;51
94;94;94;94
270;63;134;154
169;169;169;169
92;92;92;92
150;259;61;183
223;223;223;223
12;199;60;173
210;111;35;179
187;287;74;124
206;193;251;123
73;73;73;73
77;259;289;287
172;83;97;211
184;184;184;184
192;8;295;137
192;163;35;35
182;197;174;41
157;129;103;103
81;17;256;184
260;288;190;260
142;76;266;249
296;275;39;267
160;106;284;66
178;219;269;267
137;217;220;297
233;87;45;253
219;291;200;219
277;157;30;41
285;285;285;285
62;62;86;81
283;234;283;292
152;190;15;244
281;24;53;228
122;118;295;202
67;87;189;142
281;281;281;281
254;232;76;259
119;206;15;247
176;214;166;150
234;129;213;143
187;187;187;187
276;212;134;276
244;212;298;89
201;201;201;201
57;57;57;57
61;44;237;238
269;269;269;269
79;231;232;62
233;149;233;236
157;101;194;75
210;210;210;210
287;224;230;214
69;69;69;69
79;171;205;205
5;217;135;169
110;110;110;110
104;200;216;104
68;236;36;203
36;36;36;36
98;223;223;107
167;194;221;125
42;173;101;64
300;300;300;300
112;293;96;9
268;278;138;229
140;199;112;112
292;124;226;132
201;229;141;52
197;197;197;197
74;259;74;104
121;258;215;280
36;142;186;79
253;258;282;150
154;256;161;220
236;279;257;262
220;220;220;220
81;81;288;237
78;110;150;222
33;33;33;33
85;269;300;18
229;257;296;191
205;228;268;188
122;122;77;35
281;30;137;281
157;183;9;53
273;107;264;71
111;111;111;111
145;54;267;116
220;165;153;252
198;134;60;60
78;247;9;150
137;23;23;222
182;71;265;294
98;98;98;98
111;86;219;111
73;226;240;188
41;106;184;54
71;134;199;134
58;26;201;76
84;102;286;278
285;248;248;271
295;295;295;295
209;295;289;195
44;56;262;8
117;143;129;215
89;158;268;219
285;285;103;299
263;234;296;243
20;20;20;20
43;43;43;43
75;75;145;127
21;180;47;245
198;125;246;86
16;213;185;226
124;154;175;118
112;271;36;154
261;261;99;127
79;79;79;79
169;169;169;169
244;168;201;82
163;300;261;156
164;164;164;164
74;193;175;152
20;37;23;285
142;203;203;295
173;173;173;173
163;159;150;168
109;109;122;261
178;178;139;129
141;225;96;148
231;251;148;284
63;248;63;215
85;177;295;279
220;158;158;230
276;196;187;90
149;149;26;54
157;157;157;157
195;239;19;208
162;162;162;162
211;182;70;184
124;124;124;124
162;162;162;162
139;102;185;16
15;15;230;49
224;220;86;11
16;201;204;204
9;67;17;262
140;176;147;177
111;111;286;132
146;146;146;146
40;40;40;40
51;51;51;51
62;149;149;171
172;172;172;172
248;257;206;64
122;122;122;122
241;33;164;125
200;173;187;176
117;250;184;245
171;235;20;148
13;46;182;204
25;11;85;265
39;283;150;196
91;91;91;91
104;104;104;104
156;156;156;156
131;131;54;80
102;82;150;64
71;134;118;275
95;77;109;7
278;56;243;176
195;6;47;172
268;96;146;273
209;209;209;209
295;49;231;164
54;154;87;137
110;110;110;110
261;235;55;161
107;267;115;211
37;137;45;45
267;267;267;267
145;145;145;145
213;276;142;214
62;179;58;210
270;117;162;296
124;124;124;124
67;67;130;32
290;271;251;197
170;170;170;170
265;265;265;265
297;100;73;112
60;188;264;183
69;295;130;87
46;73;129;10
141;235;136;284
24;58;248;58
278;180;84;71
6;6;6;6
235;117;180;182
142;142;142;142
53;10;220;222
106;168;248;69
223;223;223;223
294;205;221;225
98;230;142;36
287;163;279;240
239;43;250;90
44;268;155;160
106;106;106;106
143;79;34;74
270;40;109;109
206;213;189;94
41;10;19;41
96;109;21;277
144;242;198;56
137;137;65;194
240;240;240;240
176;279;258;258
71;103;95;93
87;159;295;93
137;106;239;277
127;94;127;217
292;111;58;292
41;41;41;41
170;133;47;124
211;43;44;43
224;103;10;295
45;201;155;24
46;132;221;143
48;191;56;269
127;127;127;127
169;204;231;278
189;187;261;25
225;225;225;225
101;101;241;181
72;293;154;121
263;232;286;218
256;139;270;6
189;189;189;189
254;254;254;254
25;25;25;25
102;284;74;246
174;174;174;174
66;286;84;286
297;249;62;298
30;287;98;222
172;172;172;172
174;261;191;261
136;284;49;243
290;277;244;290
185;185;185;185
131;293;167;167
230;126;222;126
220;220;220;220
21;249;275;234
208;37;68;75
219;106;165;86
175;282;261;261
254;157;211;18
84;93;235;216
202;202;202;202
6;84;86;42
47;47;120;267
57;168;103;187
277;226;212;18
97;55;106;54
294;131;53;219
282;175;101;146
137;117;290;54
60;224;168;85
219;255;112;219
153;276;221;274
248;34;46;46
229;224;212;245
176;159;68;264
45;142;180;141
55;143;261;202
116;116;116;116
291;293;206;262
120;120;15;254
254;142;211;142
39;39;39;39
204;144;140;204
101;105;175;105
117;155;291;97
37;98;138;138
107;31;31;57
251;251;251;251
9;254;135;280
170;236;51;296
286;135;135;182
208;58;118;137
245;245;245;245
114;114;114;114
22;134;192;88
268;254;152;172
252;17;92;17
126;242;199;8
73;99;100;73
162;274;99;182
281;222;70;83
106;142;226;29
218;219;21;269
189;103;71;71
33;255;46;92
177;191;63;278
281;123;240;242
293;42;35;5
54;220;101;54
266;266;266;266
143;238;189;16
126;264;73;264
269;269;149;227
247;247;276;225
221;94;233;80
299;21;263;113
64;178;131;178
69;46;60;256
242;242;242;242
170;214;154;72
30;281;30;253
71;22;298;203
243;156;71;136
193;26;75;8
122;237;122;238
123;123;292;35
229;143;9;9
286;241;5;161
156;223;156;95
191;250;135;191
251;251;251;251
216;273;63;260
11;201;20;201
179;296;96;296
290;260;290;23
10;10;10;10
73;73;73;73
166;166;132;247
151;293;56;94
51;276;290;156
126;255;174;200
8;8;8;8
98;298;265;32
113;300;159;100
74;74;74;74
124;59;207;98
190;129;152;193
237;54;202;213
17;271;100;126
106;40;23;106
106;250;95;181
292;210;248;10
102;8;17;243
281;187;187;22
42;42;42;42
134;134;158;134
182;263;263;263
165;225;179;210
182;144;137;183
91;37;272;92
156;142;196;156
105;105;105;105
97;97;97;97
75;187;197;278
95;117;185;63
284;14;210;168
177;270;120;205
256;92;271;299
124;124;124;124
113;88;102;90
101;101;101;101
128;169;245;169
253;151;230;246
165;281;269;20
62;116;89;287
120;187;12;67
250;250;250;250
6;56;17;152
95;104;56;298
265;91;224;217
263;222;193;222
288;47;47;68
112;230;296;112
284;293;122;291
244;121;12;174
151;197;175;156
96;194;114;200
57;57;57;57
213;213;213;213
265;265;265;265
129;224;153;86
50;181;173;296
260;91;179;91
142;6;105;118
107;191;172;191
184;103;286;286
75;75;224;59
291;275;145;100
187;187;187;187
205;173;173;153
148;68;57;177
221;221;221;221
115;246;286;90
42;42;42;42
196;217;136;6
70;160;67;250
223;223;223;223
86;163;86;232
47;161;33;188
65;233;102;30
299;90;107;212
203;223;276;111
253;168;230;230
257;150;218;268
12;19;206;161
85;149;220;219
275;103;8;51
186;293;216;239
220;85;27;91
263;263;263;263
14;14;14;14
221;30;163;182
28;28;28;28
188;226;184;93
90;70;271;90
157;263;263;234
114;114;114;114
203;51;241;226
269;265;265;260
292;292;292;292
237;237;93;245
286;110;158;147
168;200;26;173
284;24;203;249
241;241;241;241
197;116;178;132
281;61;199;61
62;26;155;42
44;151;20;211
99;52;233;173
164;283;148;289
181;179;299;140
179;85;255;6
45;90;140;288
117;117;117;117
96;68;24;282
227;144;14;16
38;192;53;89
213;211;179;35
273;76;115;158
233;218;172;89
232;119;145;193
157;157;157;157
36;296;272;155
290;262;252;226
248;50;129;189
59;149;59;145
183;267;267;250
65;17;148;211
253;253;253;253
287;294;294;247
106;106;106;106
17;50;147;217
78;78;78;78
207;212;264;264
162;274;162;192
141;92;104;75
172;145;164;58
5;5;5;5
201;201;201;201
170;170;170;170
94;94;102;67
95;134;213;134
116;180;215;20
127;294;299;5
93;263;35;106
171;83;171;111
178;17;297;264
8;255;274;81
197;297;39;297
88;224;230;151
15;249;203;173
83;83;83;83
78;241;198;241
110;236;119;46
119;200;204;257
47;47;47;47
240;227;187;292
101;101;101;101
79;56;100;284
226;205;132;226
163;214;7;199
78;265;256;30
202;209;209;171
218;258;241;85
114;201;84;84
12;12;12;12
5;140;56;196
124;99;255;45
186;148;202;11
253;245;37;101
211;82;142;124
32;32;32;32
102;273;135;196
48;163;46;97
23;23;23;23
26;26;26;26
299;167;300;79
275;208;186;70
149;149;149;149
118;186;143;168
14;154;72;68
130;6;193;103
75;154;75;75
250;250;250;250
221;292;57;202
271;271;271;271
91;91;91;91
227;257;203;189
171;228;255;237
126;126;126;126
170;247;234;143
171;71;26;179
170;170;170;170
31;231;76;199
16;199;173;17
20;21;21;107
233;48;284;132
275;275;275;275
134;102;84;221
98;228;156;205
226;48;46;48
281;221;281;108
192;261;96;192
256;197;197;247
216;205;83;127
78;78;78;78
32;177;96;57
9;9;9;9
150;120;178;56
11;11;11;11
25;135;112;77
68;53;263;68
111;226;98;27
270;193;225;27
7;192;156;82
253;253;253;253
191;191;191;191
119;127;127;43
18;18;18;18
46;18;191;37
265;265;124;278
152;206;206;35
198;121;82;162
176;176;219;162
264;68;257;160
81;62;292;80
292;81;235;236
151;137;59;12
284;200;200;272
164;249;255;176
226;226;226;226
247;69;97;164
132;132;132;132
159;300;300;176
29;66;297;91
279;87;130;51
66;66;66;66
31;31;31;31
248;183;64;122
105;176;283;67
44;209;216;216
17;272;156;123
269;8;41;125
64;250;68;250
67;27;210;24
293;293;293;293
34;291;128;47
92;195;211;50
274;274;52;174
56;56;120;268
10;10;10;10
39;39;39;39
11;200;142;120
258;65;133;201
126;146;55;280
85;148;282;42
169;258;234;234
23;23;195;266
141;277;209;148
164;78;158;137
